Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,15,17,38,4,5,9,2,2,0,0,1,2,2,1461,0,No
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/notification/NotificationManager.java,10,34,52,39,5,10,23,7,7,3,6,18,26,1358,0,No
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/report/UserReportlet.java,7,19,49,4,4,5,2,2,0,0,3,15,23,1469,0,No
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/rest/controller/ConnectorController.java,14,16,46,0,3,9,0,0,0,0,0,0,0,1848,0,No
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/rest/controller/SecurityQuestionController.java,7,7,22,0,1,1,0,0,0,0,0,0,0,311,0,No
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/rest/data/RoleDataBinder.java,7,39,77,80,6,7,41,41,2,2,3,15,23,1858,0,Yes
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java,9,17,37,0,9,9,0,0,0,0,0,0,0,1684,0,No
SYNCOPE,25,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,60,0,4,8,0,0,0,0,0,0,0,1292,0,Yes
SYNCOPE,25,installer/src/main/java/org/apache/syncope/installer/processes/ArchetypeProcess.java,1,6,12,0,1,3,0,0,0,0,0,0,0,391,0,No
SYNCOPE,1,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,35,16,64,942,0,2,758,453,574,453,25,193,1421,164,0,No
SYNCOPE,1,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,1217,0,5,759,162,301,162,85,557,3505,758,0,No
SYNCOPE,1,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,8,13,14,1977,0,5,1113,151,249,133,100,628,3726,783,0,No
SYNCOPE,1,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,13,17,2202,0,5,1238,151,274,133,114,698,3934,783,0,No
SYNCOPE,1,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,14,19,2285,0,5,1290,151,295,133,111,686,3941,783,0,No
SYNCOPE,1,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,701,0,5,458,324,215,324,50,419,2939,339,0,No
SYNCOPE,1,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,628,0,3,369,47,110,43,103,695,3433,822,0,No
SYNCOPE,1,core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java,13,19,41,932,0,5,690,394,448,394,52,412,2872,177,0,Yes
SYNCOPE,1,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,1817,0,4,1139,228,461,228,121,752,3544,656,0,No
SYNCOPE,1,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,167,0,4,129,53,91,47,37,343,2635,258,0,No
SYNCOPE,1,core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java,23,20,94,790,0,3,669,270,548,237,25,181,1274,157,0,No
SYNCOPE,2,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,35,16,64,0,0,2,0,0,0,0,0,0,0,187,0,No
SYNCOPE,2,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,0,0,5,0,0,0,0,0,0,0,781,0,No
SYNCOPE,2,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,8,13,14,0,0,5,0,0,0,0,0,0,0,806,0,No
SYNCOPE,2,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,13,17,0,0,5,0,0,0,0,0,0,0,806,0,No
SYNCOPE,2,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,14,19,0,0,5,0,0,0,0,0,0,0,806,0,No
SYNCOPE,2,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,362,0,No
SYNCOPE,2,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,845,0,No
SYNCOPE,2,core/src/main/java/org/apache/syncope/core/rest/controller/ReportController.java,13,19,41,0,0,5,0,0,0,0,0,0,0,200,0,Yes
SYNCOPE,2,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,679,0,No
SYNCOPE,2,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,281,0,No
SYNCOPE,2,core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java,23,20,94,0,0,3,0,0,0,0,0,0,0,180,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,35,16,64,6,0,4,3,2,0,0,2,4,28,219,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,6,0,6,3,3,0,0,1,2,25,813,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,8,13,14,4,0,5,2,2,0,0,1,1,4,838,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,13,17,4,0,5,2,2,0,0,1,1,4,838,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,14,19,4,0,5,2,2,0,0,1,1,4,838,0,No
SYNCOPE,3,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,394,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,0,0,4,0,0,0,0,0,0,0,430,0,Yes
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,877,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,711,0,Yes
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,313,0,No
SYNCOPE,3,core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java,23,20,94,0,0,3,0,0,0,0,0,0,0,212,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,35,16,64,0,0,4,0,0,0,0,0,0,0,221,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,0,0,6,0,0,0,0,0,0,0,815,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,8,13,14,0,0,5,0,0,0,0,0,0,0,840,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,13,17,0,0,5,0,0,0,0,0,0,0,840,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,14,19,0,0,5,0,0,0,0,0,0,0,840,0,No
SYNCOPE,4,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,396,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,24,1,4,22,22,20,20,1,8,14,432,0,Yes
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,879,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,713,0,Yes
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,315,0,No
SYNCOPE,4,core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java,23,20,94,0,0,3,0,0,0,0,0,0,0,214,0,No
SYNCOPE,5,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,35,16,64,0,0,4,0,0,0,0,0,0,0,290,0,No
SYNCOPE,5,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,0,0,6,0,0,0,0,0,0,0,884,0,No
SYNCOPE,5,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,8,13,14,0,0,5,0,0,0,0,0,0,0,909,0,No
SYNCOPE,5,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,13,17,0,0,5,0,0,0,0,0,0,0,909,0,No
SYNCOPE,5,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,14,19,0,0,5,0,0,0,0,0,0,0,909,0,No
SYNCOPE,5,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,465,0,No
SYNCOPE,5,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,8,4,4,4,2,0,0,3,9,20,501,0,Yes
SYNCOPE,5,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,948,0,No
SYNCOPE,5,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,782,0,Yes
SYNCOPE,5,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,384,0,No
SYNCOPE,5,core/src/main/java/org/apache/syncope/core/util/SchemaMappingUtil.java,23,20,94,0,0,3,0,0,0,0,0,0,0,283,0,Yes
SYNCOPE,6,console/src/main/java/org/apache/syncope/console/pages/ReportModalPage.java,35,16,64,0,0,4,0,0,0,0,0,0,0,334,0,Yes
SYNCOPE,6,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,0,0,6,0,0,0,0,0,0,0,928,0,Yes
SYNCOPE,6,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,8,13,14,0,0,5,0,0,0,0,0,0,0,953,0,Yes
SYNCOPE,6,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,13,17,0,0,5,0,0,0,0,0,0,0,953,0,Yes
SYNCOPE,6,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,14,19,0,0,5,0,0,0,0,0,0,0,953,0,Yes
SYNCOPE,6,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,509,0,No
SYNCOPE,6,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,0,4,4,0,0,0,0,0,0,0,545,0,No
SYNCOPE,6,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,992,0,No
SYNCOPE,6,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,826,0,Yes
SYNCOPE,6,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,428,0,No
SYNCOPE,7,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,38,0,6,18,15,-2,0,2,11,100,963,0,No
SYNCOPE,7,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,8,12,14,33,0,5,17,17,1,1,1,9,92,988,0,Yes
SYNCOPE,7,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,14,17,44,0,5,21,21,-2,0,1,9,92,988,0,Yes
SYNCOPE,7,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,15,19,18,0,5,9,9,0,0,1,9,92,988,0,Yes
SYNCOPE,7,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,544,0,Yes
SYNCOPE,7,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,0,4,4,0,0,0,0,0,0,0,580,0,No
SYNCOPE,7,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,1027,0,No
SYNCOPE,7,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,861,0,Yes
SYNCOPE,7,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,463,0,No
SYNCOPE,8,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,0,0,6,0,0,0,0,0,0,0,990,0,No
SYNCOPE,8,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,8,12,14,0,0,5,0,0,0,0,0,0,0,1015,0,No
SYNCOPE,8,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,14,17,0,0,5,0,0,0,0,0,0,0,1015,0,No
SYNCOPE,8,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,15,19,0,0,5,0,0,0,0,0,0,0,1015,0,No
SYNCOPE,8,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,571,0,No
SYNCOPE,8,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,0,4,4,0,0,0,0,0,0,0,607,0,No
SYNCOPE,8,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,1054,0,No
SYNCOPE,8,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,888,0,Yes
SYNCOPE,8,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,490,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,7,13,27,11,2,7,5,5,-1,0,1,2,3,524,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,0,2,8,0,0,0,0,0,0,0,1000,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,13,19,0,2,7,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,15,20,0,2,7,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java,1,4,1,0,0,4,0,0,0,0,0,0,0,510,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,15,22,0,2,7,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,17,26,0,2,7,0,0,0,0,0,0,0,1025,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,0,23,0,1,7,0,0,0,0,0,0,0,581,0,No
SYNCOPE,9,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java,6,9,7,0,1,4,0,0,0,0,0,0,0,973,0,No
SYNCOPE,9,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,13,14,34,3,1,8,1,1,-1,0,1,8,15,617,0,No
SYNCOPE,9,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,4,0,0,0,0,0,0,0,1064,0,No
SYNCOPE,9,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,6,2,6,0,0,7,0,0,0,0,0,0,0,500,0,No
SYNCOPE,9,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,57,415,3,7,104,104,-207,0,1,7,13,448,0,No
SYNCOPE,10,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,9,9,37,0,0,6,0,0,0,0,0,0,0,1013,0,No
SYNCOPE,10,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,8,12,14,0,0,5,0,0,0,0,0,0,0,1038,0,No
SYNCOPE,10,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,10,14,17,0,0,5,0,0,0,0,0,0,0,1038,0,No
SYNCOPE,10,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,12,15,19,0,0,5,0,0,0,0,0,0,0,1038,0,No
SYNCOPE,10,console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchPanel.java,26,15,67,68,1,4,29,29,-10,0,1,1,1,1038,0,No
SYNCOPE,10,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,10,1,24,0,0,5,0,0,0,0,0,0,0,594,0,No
SYNCOPE,10,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,14,13,34,0,4,4,0,0,0,0,0,0,0,630,0,No
SYNCOPE,10,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,3,0,0,0,0,0,0,0,1077,0,No
SYNCOPE,10,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,16,27,43,0,0,4,0,0,0,0,0,0,0,911,0,Yes
SYNCOPE,10,core/src/main/java/org/apache/syncope/core/scheduling/SyncJobActions.java,6,3,6,0,0,4,0,0,0,0,0,0,0,513,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,7,13,27,0,2,7,0,0,0,0,0,0,0,548,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,0,2,8,0,0,0,0,0,0,0,1024,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,13,19,0,2,7,0,0,0,0,0,0,0,1049,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,15,20,0,2,7,0,0,0,0,0,0,0,1049,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/panels/RoleSummaryPanel.java,1,4,1,0,0,4,0,0,0,0,0,0,0,534,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,15,22,0,2,7,0,0,0,0,0,0,0,1049,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,17,26,0,2,7,0,0,0,0,0,0,0,1049,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,0,23,0,1,7,0,0,0,0,0,0,0,605,0,No
SYNCOPE,11,console/src/main/java/org/apache/syncope/console/wicket/markup/html/tree/TreeActionLinkPanel.java,6,9,7,0,1,4,0,0,0,0,0,0,0,997,0,No
SYNCOPE,11,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,13,14,34,0,1,8,0,0,0,0,0,0,0,641,0,No
SYNCOPE,11,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,4,0,0,0,0,0,0,0,1088,0,No
SYNCOPE,11,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,6,2,6,0,0,7,0,0,0,0,0,0,0,524,0,No
SYNCOPE,11,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,57,0,3,7,0,0,0,0,0,0,0,472,0,No
SYNCOPE,12,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,7,14,27,16,2,7,8,4,0,1,4,11,90,591,0,No
SYNCOPE,12,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,36,2,8,16,10,-4,1,7,22,161,1067,0,No
SYNCOPE,12,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,10,19,60,2,7,21,12,-18,1,9,24,135,1092,0,No
SYNCOPE,12,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,12,20,60,2,7,21,12,-18,1,9,24,135,1092,0,No
SYNCOPE,12,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,12,22,67,2,7,24,15,-19,1,9,24,135,1092,0,No
SYNCOPE,12,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,14,26,68,2,7,25,16,-18,1,9,24,135,1092,0,No
SYNCOPE,12,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,13,14,34,0,1,8,0,0,0,0,0,0,0,684,0,Yes
SYNCOPE,12,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,4,0,0,0,0,0,0,0,1131,0,No
SYNCOPE,12,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java,12,32,55,46,3,10,17,17,-12,15,2,6,11,1081,0,No
SYNCOPE,12,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,6,2,6,0,0,7,0,0,0,0,0,0,0,567,0,No
SYNCOPE,12,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,57,0,3,7,0,0,0,0,0,0,0,515,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,7,14,27,0,2,7,0,0,0,0,0,0,0,622,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,0,2,8,0,0,0,0,0,0,0,1098,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,10,19,0,2,7,0,0,0,0,0,0,0,1123,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,12,20,0,2,7,0,0,0,0,0,0,0,1123,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,12,22,0,2,7,0,0,0,0,0,0,0,1123,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,14,26,0,2,7,0,0,0,0,0,0,0,1123,0,No
SYNCOPE,13,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,1,23,1,1,8,0,0,-1,0,1,3,5,679,0,No
SYNCOPE,13,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,4,0,0,0,0,0,0,0,1162,0,No
SYNCOPE,13,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java,12,32,55,0,3,10,0,0,0,0,0,0,0,1112,0,No
SYNCOPE,13,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,6,2,6,0,0,7,0,0,0,0,0,0,0,598,0,No
SYNCOPE,13,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,57,0,3,7,0,0,0,0,0,0,0,546,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,7,14,27,0,2,7,0,0,0,0,0,0,0,699,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,0,2,8,0,0,0,0,0,0,0,1175,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,10,19,0,2,7,0,0,0,0,0,0,0,1200,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,12,20,0,2,7,0,0,0,0,0,0,0,1200,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,12,22,0,2,7,0,0,0,0,0,0,0,1200,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,14,26,0,2,7,0,0,0,0,0,0,0,1200,0,No
SYNCOPE,14,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,1,23,0,1,8,0,0,0,0,0,0,0,756,0,No
SYNCOPE,14,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,4,11,15,0,0,4,0,0,0,0,0,0,0,1239,0,Yes
SYNCOPE,14,core/src/main/java/org/apache/syncope/core/rest/data/UserDataBinder.java,12,32,55,0,3,10,0,0,0,0,0,0,0,1189,0,Yes
SYNCOPE,14,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,6,2,6,0,0,7,0,0,0,0,0,0,0,675,0,No
SYNCOPE,14,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,57,0,3,7,0,0,0,0,0,0,0,623,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/PolicyModalPage.java,7,14,27,0,2,7,0,0,0,0,0,0,0,761,0,Yes
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,2,2,8,1,1,0,0,4,22,49,1237,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,10,19,0,2,7,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,12,20,0,2,7,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,12,22,0,2,7,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,14,26,0,2,7,0,0,0,0,0,0,0,1262,0,No
SYNCOPE,15,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,1,23,0,1,8,0,0,0,0,0,0,0,818,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/init/JobInstanceLoader.java,13,14,34,3,3,8,0,0,-3,0,4,22,49,854,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,6,12,19,50,1,5,38,33,26,21,7,39,92,1301,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/rest/controller/TaskController.java,19,26,63,119,3,7,42,41,-35,0,7,39,92,1135,0,Yes
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,6,2,6,0,0,7,0,0,0,0,0,0,0,737,0,No
SYNCOPE,15,core/src/main/java/org/apache/syncope/core/util/ContentExporter.java,5,4,57,0,3,7,0,0,0,0,0,0,0,685,0,No
SYNCOPE,16,console/src/main/java/org/apache/syncope/console/pages/SchemaModalPage.java,10,11,41,0,2,8,0,0,0,0,0,0,0,1323,0,No
SYNCOPE,16,console/src/main/java/org/apache/syncope/console/pages/panels/NotificationTasks.java,10,10,19,0,2,7,0,0,0,0,0,0,0,1348,0,No
SYNCOPE,16,console/src/main/java/org/apache/syncope/console/pages/panels/PropagationTasks.java,11,12,20,0,2,7,0,0,0,0,0,0,0,1348,0,No
SYNCOPE,16,console/src/main/java/org/apache/syncope/console/pages/panels/SchedTasks.java,12,12,22,0,2,7,0,0,0,0,0,0,0,1348,0,No
SYNCOPE,16,console/src/main/java/org/apache/syncope/console/pages/panels/SyncTasks.java,16,14,26,0,2,7,0,0,0,0,0,0,0,1348,0,No
SYNCOPE,16,console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/DateTimeFieldPanel.java,9,1,23,0,1,8,0,0,0,0,0,0,0,904,0,No
