Project,Release,ClassName,NOM,FanOut,CyclomaticComplexity,LOCTouched,NFix,NAuth,LOCAdded,MaxLOCAdded,Churn,MaxChurn,NS,ND,ChangeSetSize,Age,NSmells,Bugginess
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchedTaskCheck.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaCheck.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaNameCheck.java,0,0,0,0,1,4,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaNameValidator.java,2,15,18,0,1,1,0,0,0,0,0,0,0,591,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SchemaValidator.java,1,3,8,0,2,5,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleCheck.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeRoleValidator.java,1,2,3,0,2,3,0,0,0,0,0,0,0,921,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserCheck.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1620,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/persistence/validation/entity/SyncopeUserValidator.java,3,14,24,0,2,8,0,0,0,0,0,0,0,1291,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/AccountPolicyEnforcer.java,1,3,24,0,2,7,0,0,0,0,0,0,0,1284,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/AccountPolicyException.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyEnforcer.java,12,3,61,0,0,8,0,0,0,0,0,0,0,1341,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/PasswordPolicyException.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/PolicyEnforceException.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/policy/UserSuspender.java,1,1,1,0,1,6,0,0,0,0,0,0,0,1284,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/Connector.java,18,4,18,0,0,4,0,0,0,0,0,0,0,837,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/ConnectorFactory.java,4,3,4,0,0,4,0,0,0,0,0,0,0,868,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/PropagationActions.java,2,2,2,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/PropagationByResource.java,17,1,44,0,1,5,0,0,0,0,0,0,0,1739,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/PropagationException.java,1,0,1,0,1,4,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/PropagationReporter.java,3,3,3,0,0,4,0,0,0,0,0,0,0,1176,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/PropagationTaskExecutor.java,4,2,4,0,2,2,0,0,0,0,0,0,0,924,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/TimeoutException.java,0,0,0,0,0,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/impl/DefaultPropagationReporter.java,4,5,10,0,0,5,0,0,0,0,0,0,0,902,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/impl/LDAPMembershipPropagationActions.java,2,7,11,0,4,4,0,0,0,0,0,0,0,880,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/propagation/package-info.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/quartz/AbstractTransactionalTaskJob.java,1,0,1,0,1,3,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/quartz/TaskJob.java,1,0,1,0,1,3,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/quartz/package-info.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/AbstractReportlet.java,4,1,5,0,1,4,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/ReportException.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/Reportlet.java,2,1,2,0,0,5,0,0,0,0,0,0,0,1179,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/ReportletConfClass.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/StaticReportlet.java,2,2,11,0,1,3,0,0,0,0,0,0,0,1154,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/report/cocoon/TextSerializer.java,10,0,10,0,0,1,0,0,0,0,0,0,0,550,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/WADLServlet.java,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractController.java,2,1,4,0,1,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractResourceAssociator.java,6,1,6,0,0,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/AbstractSubjectController.java,7,4,7,0,0,7,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/EntitlementController.java,3,4,4,0,0,4,0,0,0,0,0,0,0,1603,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedException.java,0,0,0,0,0,7,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/UnauthorizedRoleException.java,1,0,1,0,0,4,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/UnresolvedReferenceException.java,0,0,0,0,1,2,0,0,0,0,0,0,0,545,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/UserWorkflowController.java,7,11,10,0,0,2,0,0,0,0,0,0,0,650,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/controller/WorkflowController.java,11,6,12,0,2,6,0,0,0,0,0,0,0,1274,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/AttributableTransformer.java,2,2,2,0,0,4,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/ConfigurationDataBinder.java,3,11,5,0,0,4,0,0,0,0,0,0,0,1749,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/ConnInstanceDataBinder.java,5,11,36,0,0,6,0,0,0,0,0,0,0,1764,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/DefaultAttributableTransformer.java,2,2,2,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/NotificationDataBinder.java,3,3,3,0,1,5,0,0,0,0,0,0,0,1281,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/PolicyDataBinder.java,4,18,38,0,3,5,0,0,0,0,0,0,0,1340,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/ResourceDataBinder.java,13,24,57,0,4,6,0,0,0,0,0,0,0,1762,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/SchemaDataBinder.java,12,14,20,0,3,5,0,0,0,0,0,0,0,1776,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/SearchCondConverter.java,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/SearchCondVisitor.java,5,10,29,0,0,1,0,0,0,0,0,0,0,314,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/SecurityQuestionDataBinder.java,3,3,3,0,0,1,0,0,0,0,0,0,0,227,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/rest/data/UnwrappedObjectMapper.java,7,0,9,0,0,4,0,0,0,0,0,0,0,1791,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/security/EncodePasswordCLI.java,2,2,4,0,0,4,0,0,0,0,0,0,0,973,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/security/SyncopeUserDetailsService.java,1,8,10,0,2,4,0,0,0,0,0,0,0,1600,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/AddETagFilter.java,1,1,4,0,0,1,0,0,0,0,0,0,0,518,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/ConfigurationServiceImpl.java,8,7,8,0,1,4,0,0,0,0,0,0,0,836,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/ConnectorServiceImpl.java,13,10,15,0,1,5,0,0,0,0,0,0,0,835,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/EntitlementServiceImpl.java,2,4,2,0,0,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/NotificationServiceImpl.java,5,4,5,0,1,3,0,0,0,0,0,0,0,830,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/PolicyServiceImpl.java,7,10,19,0,2,4,0,0,0,0,0,0,0,831,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/ReportServiceImpl.java,14,11,15,0,2,3,0,0,0,0,0,0,0,830,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/RoleServiceImpl.java,18,14,32,0,5,4,0,0,0,0,0,0,0,829,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/SchemaServiceImpl.java,5,6,5,0,0,4,0,0,0,0,0,0,0,832,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/SecurityQuestionServiceImpl.java,6,4,6,0,1,3,0,0,0,0,0,0,0,830,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/TaskServiceImpl.java,16,19,21,0,2,5,0,0,0,0,0,0,0,825,0,Yes
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/UserSelfServiceImpl.java,7,7,10,0,1,4,0,0,0,0,0,0,0,830,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/UserServiceImpl.java,18,17,32,0,5,6,0,0,0,0,0,0,0,826,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/UserWorkflowServiceImpl.java,6,4,6,0,1,7,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/services/WorkflowServiceImpl.java,6,5,16,0,1,3,0,0,0,0,0,0,0,823,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/IgnoreProvisionException.java,0,0,0,12,1,3,6,6,0,0,2,7,17,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/SyncActions.java,9,3,9,64,0,7,34,34,4,4,2,7,17,1260,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/SyncCorrelationRule.java,1,1,1,0,1,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/SyncProfile.java,10,3,10,0,0,2,0,0,0,0,0,0,0,312,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/SyncResult.java,15,3,20,8,0,6,6,6,4,4,2,7,17,1277,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/AbstractSyncopeResultHandler.java,4,14,4,9,0,2,8,8,7,7,2,7,17,482,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/LDAPMembershipSyncActions.java,7,28,29,0,3,5,0,0,0,0,0,0,0,861,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/RolePushResultHandler.java,11,12,16,0,1,3,0,0,0,0,0,0,0,312,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/sync/impl/UserPushResultHandler.java,11,12,16,0,0,2,0,0,0,0,0,0,0,312,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/ApplicationContextProvider.java,3,0,3,0,0,3,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/AttributeDeserializer.java,1,0,16,0,0,1,0,0,0,0,0,0,0,306,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/DataFormat.java,13,1,16,0,2,1,0,0,0,0,0,0,0,795,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/ExceptionUtil.java,1,0,2,0,0,4,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/InvalidPasswordPolicySpecException.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/POJOHelper.java,2,0,4,0,1,2,0,0,0,0,0,0,0,306,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/ResourceWithFallbackLoader.java,8,0,10,0,0,1,0,0,0,0,0,0,0,273,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/SyncTokenDeserializer.java,1,0,9,0,1,2,0,0,0,0,0,0,0,306,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/SyncTokenSerializer.java,1,1,7,0,1,1,0,0,0,0,0,0,0,187,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/URIUtil.java,1,0,5,0,1,1,0,0,0,0,0,0,0,768,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/VelocityEngineFactoryBean.java,9,0,10,0,0,2,0,0,0,0,0,0,0,273,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/jexl/ClassFreeUberspectImpl.java,2,0,4,0,0,4,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/jexl/EmptyClassLoader.java,2,0,2,0,0,5,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/util/multiparent/MultiParentNode.java,14,0,18,0,1,5,0,0,0,0,0,0,0,1208,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/WorkflowAdapter.java,9,3,9,0,2,5,0,0,0,0,0,0,0,902,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/WorkflowDefinitionFormat.java,0,0,0,0,1,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/WorkflowException.java,0,1,0,0,1,5,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/WorkflowInstanceLoader.java,3,0,3,0,1,6,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java,8,1,8,0,2,4,0,0,0,0,0,0,0,1274,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/package-info.java,0,0,0,0,0,3,0,0,0,0,0,0,0,1785,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/role/AbstractRoleWorkflowAdapter.java,5,9,5,0,0,4,0,0,0,0,0,0,0,902,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/role/NoOpRoleWorkflowAdapter.java,12,11,12,0,1,4,0,0,0,0,0,0,0,902,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/role/RoleWorkflowAdapter.java,4,7,4,0,0,3,0,0,0,0,0,0,0,902,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/AbstractUserWorkflowAdapter.java,19,9,19,0,1,9,0,0,0,0,0,0,0,1292,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter.java,18,13,25,0,6,8,0,0,0,0,0,0,0,1309,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeEntitiesVariableType.java,1,1,1,0,0,3,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSession.java,1,0,1,0,0,3,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/SyncopeSessionFactory.java,4,0,4,0,0,3,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/AutoActivate.java,1,1,1,0,1,4,0,0,0,0,0,0,0,1385,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete.java,1,2,2,0,1,4,0,0,0,0,0,0,0,1298,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/GenerateToken.java,1,3,1,0,0,3,0,0,0,0,0,0,0,1298,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Notify.java,1,5,2,0,0,5,0,0,0,0,0,0,0,1298,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/PasswordReset.java,1,3,2,0,0,3,0,0,0,0,0,0,0,1298,0,No
SYNCOPE,24,core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Update.java,1,5,3,0,0,5,0,0,0,0,0,0,0,1298,0,Yes
SYNCOPE,24,installer/src/main/java/org/apache/syncope/installer/containers/Glassfish.java,3,0,3,0,1,1,0,0,0,0,0,0,0,307,0,No
SYNCOPE,24,installer/src/main/java/org/apache/syncope/installer/validators/AbstractValidator.java,1,0,2,0,0,1,0,0,0,0,0,0,0,307,0,No
SYNCOPE,25,client/src/main/java/org/apache/syncope/client/SyncopeClient.java,18,9,20,0,2,1,0,0,0,0,0,0,0,676,0,No
SYNCOPE,25,client/src/main/java/org/apache/syncope/client/rest/RestClientFactoryBean.java,2,0,4,0,2,2,0,0,0,0,0,0,0,735,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/AbstractBaseBean.java,3,4,3,0,0,4,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/SyncopeClientCompositeException.java,7,1,14,0,0,1,0,0,0,0,0,0,0,356,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/SyncopeClientException.java,11,1,13,0,0,1,0,0,0,0,0,0,0,423,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/annotation/ClassList.java,0,0,0,0,0,5,0,0,0,0,0,0,0,1469,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/annotation/FormAttributeField.java,0,1,0,0,0,4,0,0,0,0,0,0,0,1469,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/annotation/SchemaList.java,0,0,0,0,0,4,0,0,0,0,0,0,0,1469,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/AbstractAttributableMod.java,9,1,14,0,0,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/AbstractSubjectMod.java,3,0,5,0,0,5,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/AttributeMod.java,5,1,6,0,0,4,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/MembershipMod.java,3,0,4,0,0,5,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/ReferenceMod.java,2,1,2,0,1,4,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/ResourceAssociationMod.java,5,2,5,0,0,2,0,0,0,0,0,0,0,575,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/RoleMod.java,46,0,65,0,1,4,0,0,0,0,0,0,0,1844,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/StatusMod.java,9,1,9,0,0,2,0,0,0,0,0,0,0,936,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/UserMod.java,13,0,20,0,0,5,0,0,0,0,0,0,0,1824,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/mod/package-info.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/package-info.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/report/AbstractReportletConf.java,2,1,2,0,0,5,0,0,0,0,0,0,0,1469,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/report/ReportletConf.java,1,0,1,0,0,4,0,0,0,0,0,0,0,1263,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/report/RoleReportletConf.java,6,2,6,0,0,5,0,0,0,0,0,0,0,1263,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/report/StaticReportletConf.java,11,1,13,0,0,3,0,0,0,0,0,0,0,1238,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/report/UserReportletConf.java,6,2,6,0,0,5,0,0,0,0,0,0,0,1263,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/report/package-info.java,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/reqres/BulkAction.java,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/reqres/ErrorTO.java,5,2,5,0,0,1,0,0,0,0,0,0,0,584,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/reqres/PagedResult.java,11,1,11,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/reqres/package-info.java,0,1,0,0,0,1,0,0,0,0,0,0,0,570,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/search/RoleFiqlSearchConditionBuilder.java,7,0,7,0,0,1,0,0,0,0,0,0,0,588,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/search/RoleProperty.java,2,0,2,0,0,3,0,0,0,0,0,0,0,1869,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/search/SpecialAttr.java,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/search/SyncopeFiqlSearchConditionBuilder.java,11,0,11,0,1,2,0,0,0,0,0,0,0,588,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/search/UserFiqlSearchConditionBuilder.java,9,0,9,0,1,2,0,0,0,0,0,0,0,588,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/search/UserProperty.java,2,0,2,0,1,2,0,0,0,0,0,0,0,588,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/ConfigurationService.java,7,4,7,0,1,3,0,0,0,0,0,0,0,935,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/ConnectorService.java,13,7,13,0,1,3,0,0,0,0,0,0,0,935,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/EntitlementService.java,2,1,2,0,0,4,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/NotificationService.java,5,1,5,0,0,4,0,0,0,0,0,0,0,930,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/PolicyService.java,7,3,7,0,3,3,0,0,0,0,0,0,0,931,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/ReportService.java,15,7,15,30,3,4,27,24,24,24,4,16,27,934,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/ResourceService.java,10,8,10,0,0,3,0,0,0,0,0,0,0,934,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/RoleService.java,18,8,18,8,3,4,6,6,4,4,3,15,23,936,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/SchemaService.java,5,3,5,0,0,3,0,0,0,0,0,0,0,930,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/SecurityQuestionService.java,6,1,6,0,0,4,0,0,0,0,0,0,0,930,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/TaskService.java,18,13,18,29,4,5,26,23,23,23,4,16,27,931,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/UserSelfService.java,7,2,7,0,1,7,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/UserService.java,18,10,18,8,3,6,6,6,4,4,3,15,23,936,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/services/WorkflowService.java,4,2,4,0,1,4,0,0,0,0,0,0,0,935,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractAttributableTO.java,6,0,8,0,0,7,0,0,0,0,0,0,0,1875,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractExecTO.java,10,1,14,0,0,4,0,0,0,0,0,0,0,1746,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractPolicyTO.java,8,2,8,0,0,4,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractSchemaTO.java,2,1,2,0,0,4,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractSubjectTO.java,3,0,7,0,0,5,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractSyncTaskTO.java,15,2,15,0,0,5,0,0,0,0,0,0,0,1469,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractSysInfoTO.java,9,1,11,0,0,2,0,0,0,0,0,0,0,732,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AbstractTaskTO.java,9,1,13,0,0,6,0,0,0,0,0,0,0,1746,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AccountPolicyTO.java,3,2,3,0,0,4,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/AttributeTO.java,5,1,5,0,0,5,0,0,0,0,0,0,0,1908,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/ConfTO.java,0,0,0,0,0,1,0,0,0,0,0,0,0,570,0,No
SYNCOPE,25,common/src/main/java/org/apache/syncope/common/to/ConnBundleTO.java,11,2,11,0,0,4,0,0,0,0,0,0,0,1846,0,No
